EV9602553,Tommi,Archer,Female,18,tarcher0@yahoo.com,390-794-7148,83 Farmco Terrace,Abashiri,24,7-Feb-17,31-Dec-99,TRUE
NK2576883,Hamlen,Rays,Male,61,hrays1@wunderground.com,713-725-4410,90796 Namekagon Lane,Abashiri,24,3-Oct-12,31-Dec-99,TRUE
KP9874095,Shirley,Farren,Female,72,sfarren2@army.mil,565-333-9098,37 Basil Place,Abuxarda,894,23-Nov-13,31-Dec-99,TRUE
WP9211397,Rem,Mifflin,Male,22,rmifflin3@geocities.com,621-757-8016,358 Parkside Terrace,Abuxarda,894,27-Sep-13,31-Dec-99,TRUE
SX7945457,Kalinda,Normavill,Female,44,knormavill4@comsenz.com,900-350-8589,675 Main Terrace,Aelande,222,17-Sep-15,31-Dec-99,TRUE
EM8425827,Debora,Blundon,Female,50,dblundon5@businessweek.com,445-763-8321,32180 Bartillon Court,Aelande,222,4-Feb-12,31-Dec-99,TRUE
DC3032535,Chickie,Vacher,Female,42,cvacher6@yolasite.com,245-844-4350,064 High Crossing Parkway,Agarsin,258,28-Dec-16,31-Dec-99,TRUE
BF3574147,Georgetta,Mellon,Female,55,gmellon7@constantcontact.com,992-277-9811,183 Mallard Drive,Agarsin,258,25-Feb-16,31-Dec-99,TRUE
NG6979824,Dewey,Kester,Male,50,dkester8@tuttocitta.it,848-774-8385,32106 Dixon Crossing,Agbani,788,24-Aug-13,31-Dec-99,TRUE
GM7097159,Elwood,Aliberti,Male,40,ealiberti9@prnewswire.com,816-918-1236,3 Eastlawn Plaza,Agbani,788,24-Jun-15,31-Dec-99,TRUE
LJ4324312,Vasily,Furmenger,Male,80,vfurmengera@bizjournals.com,869-229-8378,59 Spohn Alley,Aghavnatun,196,4-Nov-12,31-Dec-99,TRUE
WK9501355,Juana,Ducroe,Female,28,jducroeb@taobao.com,348-810-1520,54 Graedel Park,Aghavnatun,196,18-May-13,31-Dec-99,TRUE
OQ8958926,Abby,Christofle,Female,33,achristoflec@senate.gov,129-918-6450,06 Morning Circle,Agodim,231,3-Mar-12,31-Dec-99,TRUE
DB1718150,Wallis,Brockbank,Male,59,wbrockbankd@lycos.com,958-319-5170,965 Loomis Place,Agodim,231,9-Apr-13,31-Dec-99,TRUE
FJ4427552,Arlinda,Geaney,Female,44,ageaneye@ucoz.ru,695-319-9008,1 Delaware Drive,Aipe,226,24-Nov-16,31-Dec-99,TRUE
OO2525671,Janis,Treleaven,Female,77,jtreleavenf@php.net,794-144-7969,45 Coolidge Place,Aipe,226,1-Nov-16,31-Dec-99,TRUE
DR5417353,Mimi,Vial,Female,28,mvialg@weibo.com,396-668-9050,324 Graedel Park,Ajaccio,408,11-Mar-14,31-Dec-99,TRUE
HZ2335911,Polly,McQuin,Female,70,pmcquinh@uol.com.br,229-811-2336,445 Green Center,Ajaccio,408,4-Jan-16,31-Dec-99,TRUE
