37-6591751,Rani,Flavelle,41,275,sales associate,novice,2,rflavelle0@smugmug.com,749-145-7111,339 Delladonna Avenue,Rupiah,IDR,776.25,4.04E+15,3-Feb-17,31-Dec-99,TRUE
87-1171091,Sallee,Lodwig,35,614,executive vice president of sales,novice,1,slodwig1@thetimes.co.uk,262-282-0263,497 Northport Place,Euro,EUR,599.03,3.55E+15,9-Dec-16,31-Dec-99,TRUE
29-5169964,Silvain,Hyams,26,9,financial advisor,novice,14,shyams2@phoca.cz,391-272-3520,44500 Cottonwood Drive,Rupiah,IDR,930.97,3.02E+13,14-Jun-17,31-Dec-99,TRUE
20-3498986,Ben,Huxley,57,145,retail sales consultant,expert,12,bhuxley3@mashable.com,225-110-3364,1131 Sutteridge Hill,Euro,EUR,569.14,5.60E+15,20-Feb-17,31-Dec-99,TRUE
04-5942226,Jewell,Trenfield,35,977,sales director,experienced,7,jtrenfield4@unicef.org,388-297-5642,65 6th Point,Yuan Renminbi,CNY,384.57,5.60E+15,2-Apr-17,31-Dec-99,TRUE
24-5445524,Lucinda,McCook,24,975,director of national sales,expert,2,lmccook5@bing.com,186-219-0503,4695 Autumn Leaf Alley,Euro,EUR,817.81,5.60E+15,4-Jul-17,31-Dec-99,TRUE
05-0679311,Kerk,Root,26,702,sales associate,experienced,11,kroot6@blogs.com,961-185-3710,328 Buell Avenue,Peso,PHP,853.02,2.01E+14,9-Jan-17,31-Dec-99,TRUE
46-8917298,Jedidiah,Sappy,25,235,assistant store manager,experienced,4,jsappy7@histats.com,740-988-8938,52950 Gateway Street,Naira,NGN,975.22,3.56E+15,21-Feb-17,31-Dec-99,TRUE
00-0206005,York,Costen,40,489,assistant store manager,novice,3,ycosten8@freewebs.com,336-622-5302,13287 Autumn Leaf Place,Kina,PGK,473.84,3.58E+15,25-Dec-16,31-Dec-99,TRUE
87-5533120,Hurlee,Heintze,31,580,financial planner,middle,11,hheintze9@parallels.com,785-972-4771,5 Chinook Parkway,Koruna,CZK,579.07,3.54E+15,24-Sep-17,31-Dec-99,TRUE
80-8584574,Piper,Tesimon,30,57,sales director,experienced,9,ptesimona@businessinsider.com,580-854-8571,3803 Menomonie Terrace,Ruble,RUB,639.29,3.54E+15,11-Sep-17,31-Dec-99,TRUE
94-8356728,Elisabetta,Loos,44,250,sales coordinator,novice,12,eloosb@yellowpages.com,254-658-0541,7493 Pennsylvania Junction,Peso,PHP,846.94,3.54E+15,21-Dec-16,31-Dec-99,TRUE
70-5631202,Owen,Pyne,50,24,store manager,experienced,9,opynec@dell.com,906-448-5107,82 Maple Wood Trail,Krona,SEK,718.48,3.58E+15,24-Feb-17,31-Dec-99,TRUE
13-8629589,Durant,Dufoure,37,87,retail sales consultant,expert,1,ddufoured@usda.gov,825-130-4419,755 Buell Street,Naira,NGN,422.07,3.59E+15,1-Dec-16,31-Dec-99,TRUE
12-2090706,Moselle,Lehrmann,40,53,financial planner,experienced,6,mlehrmanne@vinaora.com,185-522-1112,92 Sheridan Pass,Krone,NOK,581.67,5.01E+15,24-Sep-17,31-Dec-99,TRUE
11-3145214,Reeva,Aliberti,31,944,sales representative,middle,12,ralibertif@nytimes.com,451-305-4332,0841 Elmside Crossing,Boliviano,BOB,836.82,4.94E+15,28-Mar-17,31-Dec-99,TRUE
88-4914150,Bevin,Wye,37,735,financial planner,expert,10,bwyeg@studiopress.com,379-612-7671,18116 Tennessee Circle,Hryvnia,UAH,970.67,5.60E+15,22-Jun-17,31-Dec-99,TRUE
90-6956484,Arch,Brashaw,48,75,store manager,expert,13,abrashawh@meetup.com,765-828-3206,55206 Mesta Hill,Rupiah,IDR,892.17,3.53E+15,15-Sep-17,31-Dec-99,TRUE
51-6236319,Lenci,Latour,42,508,account executive,expert,11,llatouri@goo.ne.jp,155-298-6992,4064 Bowman Circle,Rupiah,IDR,712.76,4.04E+15,22-Jul-17,31-Dec-99,TRUE
83-9794927,Guillaume,Campbell,61,182,sales representative,expert,14,gcampbellj@a8.net,787-351-8470,76651 Rowland Junction,Ruble,RUB,604.4,2.02E+14,23-Jul-17,31-Dec-99,TRUE
63-5068967,Stanford,McComiskie,55,43,executive vice president of sales,expert,10,smccomiskiek@cpanel.net,838-416-9438,360 Dapin Trail,Peso,PHP,997.09,3.02E+13,14-Nov-17,31-Dec-99,TRUE
90-4498814,Mervin,Iffland,54,501,sales representative,novice,9,mifflandl@businessinsider.com,390-638-7993,40453 Blaine Point,Dram,AMD,516.19,5.60E+15,14-Oct-17,31-Dec-99,TRUE
35-4440842,Alie,Hutcheon,58,739,store manager,middle,9,ahutcheonm@imgur.com,458-383-0728,07 Sutteridge Terrace,Dollar,CAD,605.91,6.76E+15,11-Nov-17,31-Dec-99,TRUE
46-5184629,Irvin,Janic,47,638,director of inside sales,experienced,3,ijanicn@upenn.edu,527-633-9886,43 American Parkway,Zloty,PLN,364.64,5.10E+15,5-Sep-17,31-Dec-99,TRUE
20-5774637,Calley,Hannen,54,816,sales representative,novice,8,channeno@simplemachines.org,403-299-1031,1 Beilfuss Parkway,Hryvnia,UAH,554.76,3.55E+15,29-Aug-17,31-Dec-99,TRUE
38-5123450,Gradey,O'Sculley,32,99,financial planner,middle,10,gosculleyp@weibo.com,688-981-9131,2176 Fuller Point,Koruna,CZK,618.68,3.72E+14,7-Aug-17,31-Dec-99,TRUE
